city,trip_id,train_id,line,station_name,station_sequence,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,delay_arrival_min,delay_departure_min,passenger_density,weather,delay_reason
Kochi,TP-002421,TRN-KOC-BLU-01,Blue Line,Edappally,4,2023-03-07 07:42:00,2023-03-07 07:42:00,2023-03-07 07:43:00,2023-03-07 07:43:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002421,TRN-KOC-BLU-01,Blue Line,Aluva,5,2023-03-07 07:46:00,2023-03-07 07:46:00,2023-03-07 07:47:00,2023-03-07 07:47:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002422,TRN-KOC-BLU-02,Blue Line,Aluva,1,2023-03-07 11:00:00,2023-03-07 11:00:00,2023-03-07 11:01:00,2023-03-07 11:01:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002422,TRN-KOC-BLU-02,Blue Line,Edappally,2,2023-03-07 11:04:00,2023-03-07 11:04:00,2023-03-07 11:05:00,2023-03-07 11:05:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002422,TRN-KOC-BLU-02,Blue Line,MG Road,3,2023-03-07 11:08:00,2023-03-07 11:08:00,2023-03-07 11:09:00,2023-03-07 11:09:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002422,TRN-KOC-BLU-02,Blue Line,Ernakulam South,4,2023-03-07 11:12:00,2023-03-07 11:12:00,2023-03-07 11:13:00,2023-03-07 11:13:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002422,TRN-KOC-BLU-02,Blue Line,Petta,5,2023-03-07 11:16:00,2023-03-07 11:16:00,2023-03-07 11:17:00,2023-03-07 11:17:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002423,TRN-KOC-BLU-03,Blue Line,Petta,1,2023-03-07 14:30:00,2023-03-07 14:30:00,2023-03-07 14:31:00,2023-03-07 14:31:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002423,TRN-KOC-BLU-03,Blue Line,Ernakulam South,2,2023-03-07 14:34:00,2023-03-07 14:34:00,2023-03-07 14:35:00,2023-03-07 14:35:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002423,TRN-KOC-BLU-03,Blue Line,MG Road,3,2023-03-07 14:38:00,2023-03-07 14:38:00,2023-03-07 14:39:00,2023-03-07 14:39:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002423,TRN-KOC-BLU-03,Blue Line,Edappally,4,2023-03-07 14:42:00,2023-03-07 14:42:00,2023-03-07 14:43:00,2023-03-07 14:43:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002423,TRN-KOC-BLU-03,Blue Line,Aluva,5,2023-03-07 14:46:00,2023-03-07 14:46:00,2023-03-07 14:47:00,2023-03-07 14:47:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002424,TRN-KOC-BLU-04,Blue Line,Aluva,1,2023-03-07 18:00:00,2023-03-07 18:00:00,2023-03-07 18:01:00,2023-03-07 18:01:00,0.0,0.0,High,Sunny,None
Kochi,TP-002424,TRN-KOC-BLU-04,Blue Line,Edappally,2,2023-03-07 18:04:00,2023-03-07 18:04:46,2023-03-07 18:05:00,2023-03-07 18:06:51,0.78,1.86,High,Sunny,Overcrowding
Kochi,TP-002424,TRN-KOC-BLU-04,Blue Line,MG Road,3,2023-03-07 18:08:00,2023-03-07 18:10:07,2023-03-07 18:09:00,2023-03-07 18:12:56,2.12,3.94,High,Sunny,Overcrowding
Kochi,TP-002424,TRN-KOC-BLU-04,Blue Line,Ernakulam South,4,2023-03-07 18:12:00,2023-03-07 18:14:43,2023-03-07 18:13:00,2023-03-07 18:16:45,2.72,3.75,High,Sunny,Overcrowding
Kochi,TP-002424,TRN-KOC-BLU-04,Blue Line,Petta,5,2023-03-07 18:16:00,2023-03-07 18:18:25,2023-03-07 18:17:00,2023-03-07 18:19:25,2.43,2.43,High,Sunny,None
Kochi,TP-002425,TRN-KOC-BLU-01,Blue Line,Petta,1,2023-03-08 07:30:00,2023-03-08 07:30:00,2023-03-08 07:31:00,2023-03-08 07:31:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002425,TRN-KOC-BLU-01,Blue Line,Ernakulam South,2,2023-03-08 07:34:00,2023-03-08 07:34:00,2023-03-08 07:35:00,2023-03-08 07:35:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002425,TRN-KOC-BLU-01,Blue Line,MG Road,3,2023-03-08 07:38:00,2023-03-08 07:38:00,2023-03-08 07:39:00,2023-03-08 07:39:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002425,TRN-KOC-BLU-01,Blue Line,Edappally,4,2023-03-08 07:42:00,2023-03-08 07:42:00,2023-03-08 07:43:00,2023-03-08 07:43:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002425,TRN-KOC-BLU-01,Blue Line,Aluva,5,2023-03-08 07:46:00,2023-03-08 07:46:00,2023-03-08 07:47:00,2023-03-08 07:47:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002426,TRN-KOC-BLU-02,Blue Line,Aluva,1,2023-03-08 11:00:00,2023-03-08 11:00:00,2023-03-08 11:01:00,2023-03-08 11:01:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002426,TRN-KOC-BLU-02,Blue Line,Edappally,2,2023-03-08 11:04:00,2023-03-08 11:04:00,2023-03-08 11:05:00,2023-03-08 11:05:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002426,TRN-KOC-BLU-02,Blue Line,MG Road,3,2023-03-08 11:08:00,2023-03-08 11:08:00,2023-03-08 11:09:00,2023-03-08 11:09:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002426,TRN-KOC-BLU-02,Blue Line,Ernakulam South,4,2023-03-08 11:12:00,2023-03-08 11:12:00,2023-03-08 11:13:00,2023-03-08 11:13:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002426,TRN-KOC-BLU-02,Blue Line,Petta,5,2023-03-08 11:16:00,2023-03-08 11:16:00,2023-03-08 11:17:00,2023-03-08 11:17:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002427,TRN-KOC-BLU-03,Blue Line,Petta,1,2023-03-08 14:30:00,2023-03-08 14:30:00,2023-03-08 14:31:00,2023-03-08 14:31:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002427,TRN-KOC-BLU-03,Blue Line,Ernakulam South,2,2023-03-08 14:34:00,2023-03-08 14:34:00,2023-03-08 14:35:00,2023-03-08 14:35:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002427,TRN-KOC-BLU-03,Blue Line,MG Road,3,2023-03-08 14:38:00,2023-03-08 14:38:00,2023-03-08 14:39:00,2023-03-08 14:39:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002427,TRN-KOC-BLU-03,Blue Line,Edappally,4,2023-03-08 14:42:00,2023-03-08 14:42:00,2023-03-08 14:43:00,2023-03-08 14:43:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002427,TRN-KOC-BLU-03,Blue Line,Aluva,5,2023-03-08 14:46:00,2023-03-08 14:46:00,2023-03-08 14:47:00,2023-03-08 14:47:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002428,TRN-KOC-BLU-04,Blue Line,Aluva,1,2023-03-08 18:00:00,2023-03-08 18:00:00,2023-03-08 18:01:00,2023-03-08 18:01:00,0.0,0.0,High,Sunny,None
Kochi,TP-002428,TRN-KOC-BLU-04,Blue Line,Edappally,2,2023-03-08 18:04:00,2023-03-08 18:04:00,2023-03-08 18:05:00,2023-03-08 18:05:00,0.0,0.0,High,Sunny,None
Kochi,TP-002428,TRN-KOC-BLU-04,Blue Line,MG Road,3,2023-03-08 18:08:00,2023-03-08 18:09:34,2023-03-08 18:09:00,2023-03-08 18:12:27,1.58,3.46,High,Sunny,Overcrowding
Kochi,TP-002428,TRN-KOC-BLU-04,Blue Line,Ernakulam South,4,2023-03-08 18:12:00,2023-03-08 18:13:21,2023-03-08 18:13:00,2023-03-08 18:14:21,1.36,1.36,High,Sunny,None
Kochi,TP-002428,TRN-KOC-BLU-04,Blue Line,Petta,5,2023-03-08 18:16:00,2023-03-08 18:17:06,2023-03-08 18:17:00,2023-03-08 18:18:06,1.11,1.11,High,Sunny,None
Kochi,TP-002429,TRN-KOC-BLU-01,Blue Line,Petta,1,2023-03-09 07:30:00,2023-03-09 07:30:00,2023-03-09 07:31:00,2023-03-09 07:31:00,0.0,0.0,Low,Overcast,None
Kochi,TP-002429,TRN-KOC-BLU-01,Blue Line,Ernakulam South,2,2023-03-09 07:34:00,2023-03-09 07:34:00,2023-03-09 07:35:00,2023-03-09 07:35:00,0.0,0.0,Low,Overcast,None
Kochi,TP-002429,TRN-KOC-BLU-01,Blue Line,MG Road,3,2023-03-09 07:38:00,2023-03-09 07:38:00,2023-03-09 07:39:00,2023-03-09 07:39:00,0.0,0.0,Low,Overcast,None
Kochi,TP-002429,TRN-KOC-BLU-01,Blue Line,Edappally,4,2023-03-09 07:42:00,2023-03-09 07:42:00,2023-03-09 07:43:00,2023-03-09 07:43:00,0.0,0.0,Low,Overcast,None
Kochi,TP-002429,TRN-KOC-BLU-01,Blue Line,Aluva,5,2023-03-09 07:46:00,2023-03-09 07:46:00,2023-03-09 07:47:00,2023-03-09 07:47:00,0.0,0.0,Low,Overcast,None
Kochi,TP-002430,TRN-KOC-BLU-02,Blue Line,Aluva,1,2023-03-09 11:00:00,2023-03-09 11:00:00,2023-03-09 11:01:00,2023-03-09 11:01:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002430,TRN-KOC-BLU-02,Blue Line,Edappally,2,2023-03-09 11:04:00,2023-03-09 11:04:00,2023-03-09 11:05:00,2023-03-09 11:05:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002430,TRN-KOC-BLU-02,Blue Line,MG Road,3,2023-03-09 11:08:00,2023-03-09 11:08:00,2023-03-09 11:09:00,2023-03-09 11:09:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002430,TRN-KOC-BLU-02,Blue Line,Ernakulam South,4,2023-03-09 11:12:00,2023-03-09 11:12:00,2023-03-09 11:13:00,2023-03-09 11:13:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002430,TRN-KOC-BLU-02,Blue Line,Petta,5,2023-03-09 11:16:00,2023-03-09 11:16:00,2023-03-09 11:17:00,2023-03-09 11:17:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002431,TRN-KOC-BLU-03,Blue Line,Petta,1,2023-03-09 14:30:00,2023-03-09 14:30:00,2023-03-09 14:31:00,2023-03-09 14:31:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002431,TRN-KOC-BLU-03,Blue Line,Ernakulam South,2,2023-03-09 14:34:00,2023-03-09 14:34:00,2023-03-09 14:35:00,2023-03-09 14:35:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002431,TRN-KOC-BLU-03,Blue Line,MG Road,3,2023-03-09 14:38:00,2023-03-09 14:38:00,2023-03-09 14:39:00,2023-03-09 14:39:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002431,TRN-KOC-BLU-03,Blue Line,Edappally,4,2023-03-09 14:42:00,2023-03-09 14:42:00,2023-03-09 14:43:00,2023-03-09 14:43:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002431,TRN-KOC-BLU-03,Blue Line,Aluva,5,2023-03-09 14:46:00,2023-03-09 14:46:00,2023-03-09 14:47:00,2023-03-09 14:47:00,0.0,0.0,Medium,Overcast,None
Kochi,TP-002432,TRN-KOC-BLU-04,Blue Line,Aluva,1,2023-03-09 18:00:00,2023-03-09 18:00:00,2023-03-09 18:01:00,2023-03-09 18:01:00,0.0,0.0,High,Overcast,None
Kochi,TP-002432,TRN-KOC-BLU-04,Blue Line,Edappally,2,2023-03-09 18:04:00,2023-03-09 18:04:00,2023-03-09 18:05:00,2023-03-09 18:05:00,0.0,0.0,High,Overcast,None
Kochi,TP-002432,TRN-KOC-BLU-04,Blue Line,MG Road,3,2023-03-09 18:08:00,2023-03-09 18:08:00,2023-03-09 18:09:00,2023-03-09 18:09:00,0.0,0.0,High,Overcast,None
Kochi,TP-002432,TRN-KOC-BLU-04,Blue Line,Ernakulam South,4,2023-03-09 18:12:00,2023-03-09 18:12:00,2023-03-09 18:13:00,2023-03-09 18:13:00,0.0,0.0,High,Overcast,None
Kochi,TP-002432,TRN-KOC-BLU-04,Blue Line,Petta,5,2023-03-09 18:16:00,2023-03-09 18:16:53,2023-03-09 18:17:00,2023-03-09 18:19:03,0.89,2.05,High,Overcast,Overcrowding
Kochi,TP-002433,TRN-KOC-BLU-01,Blue Line,Petta,1,2023-03-10 07:30:00,2023-03-10 07:30:00,2023-03-10 07:31:00,2023-03-10 07:31:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002433,TRN-KOC-BLU-01,Blue Line,Ernakulam South,2,2023-03-10 07:34:00,2023-03-10 07:34:00,2023-03-10 07:35:00,2023-03-10 07:35:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002433,TRN-KOC-BLU-01,Blue Line,MG Road,3,2023-03-10 07:38:00,2023-03-10 07:38:00,2023-03-10 07:39:00,2023-03-10 07:39:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002433,TRN-KOC-BLU-01,Blue Line,Edappally,4,2023-03-10 07:42:00,2023-03-10 07:42:00,2023-03-10 07:43:00,2023-03-10 07:43:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002433,TRN-KOC-BLU-01,Blue Line,Aluva,5,2023-03-10 07:46:00,2023-03-10 07:46:00,2023-03-10 07:47:00,2023-03-10 07:47:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002434,TRN-KOC-BLU-02,Blue Line,Aluva,1,2023-03-10 11:00:00,2023-03-10 11:00:00,2023-03-10 11:01:00,2023-03-10 11:01:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002434,TRN-KOC-BLU-02,Blue Line,Edappally,2,2023-03-10 11:04:00,2023-03-10 11:04:00,2023-03-10 11:05:00,2023-03-10 11:05:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002434,TRN-KOC-BLU-02,Blue Line,MG Road,3,2023-03-10 11:08:00,2023-03-10 11:08:00,2023-03-10 11:09:00,2023-03-10 11:09:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002434,TRN-KOC-BLU-02,Blue Line,Ernakulam South,4,2023-03-10 11:12:00,2023-03-10 11:12:00,2023-03-10 11:13:00,2023-03-10 11:13:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002434,TRN-KOC-BLU-02,Blue Line,Petta,5,2023-03-10 11:16:00,2023-03-10 11:16:00,2023-03-10 11:17:00,2023-03-10 11:17:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002435,TRN-KOC-BLU-03,Blue Line,Petta,1,2023-03-10 14:30:00,2023-03-10 14:30:00,2023-03-10 14:31:00,2023-03-10 14:31:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002435,TRN-KOC-BLU-03,Blue Line,Ernakulam South,2,2023-03-10 14:34:00,2023-03-10 14:34:00,2023-03-10 14:35:00,2023-03-10 14:35:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002435,TRN-KOC-BLU-03,Blue Line,MG Road,3,2023-03-10 14:38:00,2023-03-10 14:38:00,2023-03-10 14:39:00,2023-03-10 14:39:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002435,TRN-KOC-BLU-03,Blue Line,Edappally,4,2023-03-10 14:42:00,2023-03-10 14:42:00,2023-03-10 14:43:00,2023-03-10 14:43:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002435,TRN-KOC-BLU-03,Blue Line,Aluva,5,2023-03-10 14:46:00,2023-03-10 14:46:00,2023-03-10 14:47:00,2023-03-10 14:47:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002436,TRN-KOC-BLU-04,Blue Line,Aluva,1,2023-03-10 18:00:00,2023-03-10 18:00:00,2023-03-10 18:01:00,2023-03-10 18:01:00,0.0,0.0,High,Sunny,None
Kochi,TP-002436,TRN-KOC-BLU-04,Blue Line,Edappally,2,2023-03-10 18:04:00,2023-03-10 18:04:00,2023-03-10 18:05:00,2023-03-10 18:05:00,0.0,0.0,High,Sunny,None
Kochi,TP-002436,TRN-KOC-BLU-04,Blue Line,MG Road,3,2023-03-10 18:08:00,2023-03-10 18:09:06,2023-03-10 18:09:00,2023-03-10 18:11:33,1.12,2.56,High,Sunny,Overcrowding
Kochi,TP-002436,TRN-KOC-BLU-04,Blue Line,Ernakulam South,4,2023-03-10 18:12:00,2023-03-10 18:12:45,2023-03-10 18:13:00,2023-03-10 18:13:45,0.75,0.75,High,Sunny,None
Kochi,TP-002436,TRN-KOC-BLU-04,Blue Line,Petta,5,2023-03-10 18:16:00,2023-03-10 18:16:19,2023-03-10 18:17:00,2023-03-10 18:17:19,0.32,0.32,High,Sunny,None
Kochi,TP-002437,TRN-KOC-BLU-01,Blue Line,Petta,1,2023-03-11 07:30:00,2023-03-11 07:30:00,2023-03-11 07:31:00,2023-03-11 07:31:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002437,TRN-KOC-BLU-01,Blue Line,Ernakulam South,2,2023-03-11 07:34:00,2023-03-11 07:34:00,2023-03-11 07:35:00,2023-03-11 07:35:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002437,TRN-KOC-BLU-01,Blue Line,MG Road,3,2023-03-11 07:38:00,2023-03-11 07:38:00,2023-03-11 07:39:00,2023-03-11 07:39:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002437,TRN-KOC-BLU-01,Blue Line,Edappally,4,2023-03-11 07:42:00,2023-03-11 07:42:00,2023-03-11 07:43:00,2023-03-11 07:43:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002437,TRN-KOC-BLU-01,Blue Line,Aluva,5,2023-03-11 07:46:00,2023-03-11 07:46:00,2023-03-11 07:47:00,2023-03-11 07:47:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002438,TRN-KOC-BLU-02,Blue Line,Aluva,1,2023-03-11 11:00:00,2023-03-11 11:00:00,2023-03-11 11:01:00,2023-03-11 11:01:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002438,TRN-KOC-BLU-02,Blue Line,Edappally,2,2023-03-11 11:04:00,2023-03-11 11:04:00,2023-03-11 11:05:00,2023-03-11 11:05:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002438,TRN-KOC-BLU-02,Blue Line,MG Road,3,2023-03-11 11:08:00,2023-03-11 11:08:00,2023-03-11 11:09:00,2023-03-11 11:09:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002438,TRN-KOC-BLU-02,Blue Line,Ernakulam South,4,2023-03-11 11:12:00,2023-03-11 11:12:00,2023-03-11 11:13:00,2023-03-11 11:13:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002438,TRN-KOC-BLU-02,Blue Line,Petta,5,2023-03-11 11:16:00,2023-03-11 11:16:00,2023-03-11 11:17:00,2023-03-11 11:17:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002439,TRN-KOC-BLU-03,Blue Line,Petta,1,2023-03-11 14:30:00,2023-03-11 14:30:00,2023-03-11 14:31:00,2023-03-11 14:31:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002439,TRN-KOC-BLU-03,Blue Line,Ernakulam South,2,2023-03-11 14:34:00,2023-03-11 14:34:00,2023-03-11 14:35:00,2023-03-11 14:35:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002439,TRN-KOC-BLU-03,Blue Line,MG Road,3,2023-03-11 14:38:00,2023-03-11 14:38:00,2023-03-11 14:39:00,2023-03-11 14:39:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002439,TRN-KOC-BLU-03,Blue Line,Edappally,4,2023-03-11 14:42:00,2023-03-11 14:42:00,2023-03-11 14:43:00,2023-03-11 14:43:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002439,TRN-KOC-BLU-03,Blue Line,Aluva,5,2023-03-11 14:46:00,2023-03-11 14:46:00,2023-03-11 14:47:00,2023-03-11 14:47:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002440,TRN-KOC-BLU-04,Blue Line,Aluva,1,2023-03-11 18:00:00,2023-03-11 18:00:30,2023-03-11 18:01:00,2023-03-11 18:02:18,0.51,1.31,High,Sunny,Overcrowding
Kochi,TP-002440,TRN-KOC-BLU-04,Blue Line,Edappally,2,2023-03-11 18:04:00,2023-03-11 18:04:01,2023-03-11 18:05:00,2023-03-11 18:05:01,0.02,0.02,High,Sunny,None
Kochi,TP-002440,TRN-KOC-BLU-04,Blue Line,MG Road,3,2023-03-11 18:08:00,2023-03-11 18:08:00,2023-03-11 18:09:00,2023-03-11 18:09:00,0.0,0.0,High,Sunny,None
Kochi,TP-002440,TRN-KOC-BLU-04,Blue Line,Ernakulam South,4,2023-03-11 18:12:00,2023-03-11 18:12:00,2023-03-11 18:13:00,2023-03-11 18:13:00,0.0,0.0,High,Sunny,None
Kochi,TP-002440,TRN-KOC-BLU-04,Blue Line,Petta,5,2023-03-11 18:16:00,2023-03-11 18:16:00,2023-03-11 18:17:00,2023-03-11 18:17:00,0.0,0.0,High,Sunny,None
Kochi,TP-002441,TRN-KOC-BLU-01,Blue Line,Petta,1,2024-03-01 07:30:00,2024-03-01 07:30:00,2024-03-01 07:31:00,2024-03-01 07:31:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002441,TRN-KOC-BLU-01,Blue Line,Ernakulam South,2,2024-03-01 07:34:00,2024-03-01 07:34:00,2024-03-01 07:35:00,2024-03-01 07:35:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002441,TRN-KOC-BLU-01,Blue Line,MG Road,3,2024-03-01 07:38:00,2024-03-01 07:38:00,2024-03-01 07:39:00,2024-03-01 07:39:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002441,TRN-KOC-BLU-01,Blue Line,Edappally,4,2024-03-01 07:42:00,2024-03-01 07:42:00,2024-03-01 07:43:00,2024-03-01 07:43:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002441,TRN-KOC-BLU-01,Blue Line,Aluva,5,2024-03-01 07:46:00,2024-03-01 07:46:00,2024-03-01 07:47:00,2024-03-01 07:47:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002442,TRN-KOC-BLU-02,Blue Line,Aluva,1,2024-03-01 11:00:00,2024-03-01 11:00:00,2024-03-01 11:01:00,2024-03-01 11:01:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002442,TRN-KOC-BLU-02,Blue Line,Edappally,2,2024-03-01 11:04:00,2024-03-01 11:04:00,2024-03-01 11:05:00,2024-03-01 11:05:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002442,TRN-KOC-BLU-02,Blue Line,MG Road,3,2024-03-01 11:08:00,2024-03-01 11:08:00,2024-03-01 11:09:00,2024-03-01 11:09:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002442,TRN-KOC-BLU-02,Blue Line,Ernakulam South,4,2024-03-01 11:12:00,2024-03-01 11:12:00,2024-03-01 11:13:00,2024-03-01 11:13:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002442,TRN-KOC-BLU-02,Blue Line,Petta,5,2024-03-01 11:16:00,2024-03-01 11:16:00,2024-03-01 11:17:00,2024-03-01 11:17:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002443,TRN-KOC-BLU-03,Blue Line,Petta,1,2024-03-01 14:30:00,2024-03-01 14:30:00,2024-03-01 14:31:00,2024-03-01 14:31:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002443,TRN-KOC-BLU-03,Blue Line,Ernakulam South,2,2024-03-01 14:34:00,2024-03-01 14:34:00,2024-03-01 14:35:00,2024-03-01 14:35:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002443,TRN-KOC-BLU-03,Blue Line,MG Road,3,2024-03-01 14:38:00,2024-03-01 14:38:00,2024-03-01 14:39:00,2024-03-01 14:39:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002443,TRN-KOC-BLU-03,Blue Line,Edappally,4,2024-03-01 14:42:00,2024-03-01 14:42:00,2024-03-01 14:43:00,2024-03-01 14:43:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002443,TRN-KOC-BLU-03,Blue Line,Aluva,5,2024-03-01 14:46:00,2024-03-01 14:46:00,2024-03-01 14:47:00,2024-03-01 14:47:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002444,TRN-KOC-BLU-04,Blue Line,Aluva,1,2024-03-01 18:00:00,2024-03-01 18:00:00,2024-03-01 18:01:00,2024-03-01 18:01:00,0.0,0.0,High,Sunny,None
Kochi,TP-002444,TRN-KOC-BLU-04,Blue Line,Edappally,2,2024-03-01 18:04:00,2024-03-01 18:04:00,2024-03-01 18:05:00,2024-03-01 18:05:00,0.0,0.0,High,Sunny,None
Kochi,TP-002444,TRN-KOC-BLU-04,Blue Line,MG Road,3,2024-03-01 18:08:00,2024-03-01 18:08:00,2024-03-01 18:09:00,2024-03-01 18:09:00,0.0,0.0,High,Sunny,None
Kochi,TP-002444,TRN-KOC-BLU-04,Blue Line,Ernakulam South,4,2024-03-01 18:12:00,2024-03-01 18:12:54,2024-03-01 18:13:00,2024-03-01 18:15:09,0.91,2.16,High,Sunny,Overcrowding
Kochi,TP-002444,TRN-KOC-BLU-04,Blue Line,Petta,5,2024-03-01 18:16:00,2024-03-01 18:16:40,2024-03-01 18:17:00,2024-03-01 18:17:40,0.67,0.67,High,Sunny,None
Kochi,TP-002445,TRN-KOC-BLU-01,Blue Line,Petta,1,2024-03-02 07:30:00,2024-03-02 07:30:00,2024-03-02 07:31:00,2024-03-02 07:31:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002445,TRN-KOC-BLU-01,Blue Line,Ernakulam South,2,2024-03-02 07:34:00,2024-03-02 07:34:00,2024-03-02 07:35:00,2024-03-02 07:35:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002445,TRN-KOC-BLU-01,Blue Line,MG Road,3,2024-03-02 07:38:00,2024-03-02 07:38:00,2024-03-02 07:39:00,2024-03-02 07:39:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002445,TRN-KOC-BLU-01,Blue Line,Edappally,4,2024-03-02 07:42:00,2024-03-02 07:42:00,2024-03-02 07:43:00,2024-03-02 07:43:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002445,TRN-KOC-BLU-01,Blue Line,Aluva,5,2024-03-02 07:46:00,2024-03-02 07:46:00,2024-03-02 07:47:00,2024-03-02 07:47:00,0.0,0.0,Low,Sunny,None
Kochi,TP-002446,TRN-KOC-BLU-02,Blue Line,Aluva,1,2024-03-02 11:00:00,2024-03-02 11:00:00,2024-03-02 11:01:00,2024-03-02 11:01:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002446,TRN-KOC-BLU-02,Blue Line,Edappally,2,2024-03-02 11:04:00,2024-03-02 11:04:00,2024-03-02 11:05:00,2024-03-02 11:05:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002446,TRN-KOC-BLU-02,Blue Line,MG Road,3,2024-03-02 11:08:00,2024-03-02 11:08:00,2024-03-02 11:09:00,2024-03-02 11:09:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002446,TRN-KOC-BLU-02,Blue Line,Ernakulam South,4,2024-03-02 11:12:00,2024-03-02 11:12:00,2024-03-02 11:13:00,2024-03-02 11:13:00,0.0,0.0,Medium,Sunny,None
Kochi,TP-002446,TRN-KOC-BLU-02,Blue Line,Petta,5,2024-03-02 11:16:00,2024-03-02 11:16:00,2024-03-02 11:17:00,2024-03-02 11:17:00,0.0,0.0,Medium,Sunny,None
